MsgID.LOCAL_VELOCITY,1521099912.1905611,-0.0100000,-0.0100000,-3.6900000
MsgID.LOCAL_POSITION,1521099912.1910651,0.0432157,-0.0612655,-1.9511282
MsgID.LOCAL_VELOCITY,1521099912.1910651,-0.0199537,-0.0137066,-3.6971302
MsgID.STATE,1521099912.3972511,True,True
MsgID.GLOBAL_HOME,1521099912.3992565,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1521099912.4414852,-121.9939363,37.4137423,2.9510000
MsgID.LOCAL_VELOCITY,1521099912.4414852,-0.0100000,-0.0200000,-3.4400000
MsgID.LOCAL_POSITION,1521099912.4414852,0.0306623,-0.1543563,-2.9517083
MsgID.LOCAL_VELOCITY,1521099912.4414852,-0.0113939,-0.0264938,-3.4481814
MsgID.GLOBAL_POSITION,1521099912.6899736,-121.9939366,37.4137421,3.4670000
MsgID.LOCAL_VELOCITY,1521099912.6899736,0.0000000,-0.0200000,-0.9700000
MsgID.LOCAL_POSITION,1521099912.6904747,0.0073792,-0.1771840,-3.4678218
MsgID.LOCAL_VELOCITY,1521099912.6904747,-0.0016527,-0.0233902,-0.9796577
MsgID.GLOBAL_POSITION,1521099912.9410052,-121.9939380,37.4137428,3.4970000
MsgID.LOCAL_VELOCITY,1521099912.9410052,0.5300000,0.0000000,0.5800000
MsgID.LOCAL_POSITION,1521099912.9410052,0.0914440,-0.3069792,-3.4975140
MsgID.LOCAL_VELOCITY,1521099912.9410052,0.5360479,-0.0098178,0.5836574
MsgID.GLOBAL_POSITION,1521099913.1902897,-121.9939366,37.4137460,3.2800000
MsgID.LOCAL_VELOCITY,1521099913.1902897,1.2800000,0.0100000,1.2700000
MsgID.LOCAL_POSITION,1521099913.1907911,0.4417049,-0.1809300,-3.2801378
MsgID.LOCAL_VELOCITY,1521099913.1907911,1.2832196,0.0109685,1.2794756
MsgID.STATE,1521099913.3942120,True,True
MsgID.GLOBAL_HOME,1521099913.3947146,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1521099913.4408691,-121.9939353,37.4137498,2.9550000
MsgID.LOCAL_VELOCITY,1521099913.4408691,2.4800000,0.0300000,1.0300000
MsgID.LOCAL_POSITION,1521099913.4408691,0.8676617,-0.0660049,-2.9553211
MsgID.LOCAL_VELOCITY,1521099913.4408691,2.4896421,0.0362481,1.0350624
MsgID.GLOBAL_POSITION,1521099913.6924713,-121.9939365,37.4137561,2.8540000
MsgID.LOCAL_VELOCITY,1521099913.6924713,3.8500000,0.0400000,0.0500000
MsgID.LOCAL_POSITION,1521099913.6929722,1.5599958,-0.1699300,-2.8548996
MsgID.LOCAL_VELOCITY,1521099913.6929722,3.8563802,0.0463947,0.0552047
MsgID.GLOBAL_POSITION,1521099913.9421241,-121.9939347,37.4137661,2.9670000
MsgID.LOCAL_VELOCITY,1521099913.9421241,4.9500000,0.0600000,-0.3900000
MsgID.LOCAL_POSITION,1521099913.9426601,2.6808026,-0.0143476,-2.9673312
MsgID.LOCAL_VELOCITY,1521099913.9426601,4.9518862,0.0659038,-0.3902654
MsgID.GLOBAL_POSITION,1521099914.1913109,-121.9939365,37.4137784,3.0540000
MsgID.LOCAL_VELOCITY,1521099914.1913109,5.3800000,0.0500000,0.0300000
MsgID.LOCAL_POSITION,1521099914.1917937,4.0467086,-0.1711925,-3.0541441
MsgID.LOCAL_VELOCITY,1521099914.1917937,5.3902073,0.0594157,0.0331811
MsgID.STATE,1521099914.3931165,True,True
MsgID.GLOBAL_HOME,1521099914.3941178,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1521099914.4405177,-121.9939368,37.4137914,3.0350000
MsgID.LOCAL_VELOCITY,1521099914.4405177,5.8700000,0.0500000,0.3300000
MsgID.LOCAL_POSITION,1521099914.4405177,5.4821663,-0.1992874,-3.0355351
MsgID.LOCAL_VELOCITY,1521099914.4405177,5.8791409,0.0575370,0.3370754
MsgID.GLOBAL_POSITION,1521099914.6913919,-121.9939357,37.4138030,2.9770000
MsgID.LOCAL_VELOCITY,1521099914.6913919,6.4200000,0.0900000,0.3100000
MsgID.LOCAL_POSITION,1521099914.6918945,6.7777834,-0.1038683,-2.9770725
MsgID.LOCAL_VELOCITY,1521099914.6918945,6.4248648,0.0900335,0.3147806
MsgID.GLOBAL_POSITION,1521099914.9415553,-121.9939354,37.4138207,2.9480000
MsgID.LOCAL_VELOCITY,1521099914.9415553,7.0800000,0.1000000,0.0100000
MsgID.LOCAL_POSITION,1521099914.9420559,8.7448063,-0.0752043,-2.9487906
MsgID.LOCAL_VELOCITY,1521099914.9420559,7.0836558,0.1034944,0.0189111
MsgID.GLOBAL_POSITION,1521099915.1925378,-121.9939360,37.4138365,2.9570000
MsgID.LOCAL_VELOCITY,1521099915.1925378,7.5500000,0.0900000,-0.0900000
MsgID.LOCAL_POSITION,1521099915.1930394,10.4983292,-0.1289312,-2.9571242
MsgID.LOCAL_VELOCITY,1521099915.1930394,7.5536308,0.0977641,-0.0955041
MsgID.STATE,1521099915.3930571,True,True
MsgID.GLOBAL_HOME,1521099915.3935840,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1521099915.4416838,-121.9939358,37.4138536,2.9710000
MsgID.LOCAL_VELOCITY,1521099915.4416838,7.4500000,0.1300000,-0.1200000
MsgID.LOCAL_POSITION,1521099915.4416838,12.3951206,-0.1083697,-2.9710672
MsgID.LOCAL_VELOCITY,1521099915.4416838,7.4506307,0.1395388,-0.1286788
MsgID.GLOBAL_POSITION,1521099915.6929851,-121.9939330,37.4138685,2.9680000
MsgID.LOCAL_VELOCITY,1521099915.6929851,5.9100000,0.1600000,-0.0500000
MsgID.LOCAL_POSITION,1521099915.6934769,14.0579119,0.1417523,-2.9688056
MsgID.LOCAL_VELOCITY,1521099915.6934769,5.9158702,0.1656746,-0.0579519
MsgID.GLOBAL_POSITION,1521099915.9415240,-121.9939341,37.4138790,2.9600000
MsgID.LOCAL_VELOCITY,1521099915.9415240,3.7600000,0.0500000,-0.1200000
MsgID.LOCAL_POSITION,1521099915.9415240,15.2164888,0.0442015,-2.9602695
MsgID.LOCAL_VELOCITY,1521099915.9415240,3.7624402,0.0519927,-0.1284362
MsgID.GLOBAL_POSITION,1521099916.1932425,-121.9939329,37.4138853,2.9750000
MsgID.LOCAL_VELOCITY,1521099916.1932425,2.0000000,0.0000000,-0.1700000
MsgID.LOCAL_POSITION,1521099916.1932425,15.9206457,0.1505584,-2.9756191
MsgID.LOCAL_VELOCITY,1521099916.1932425,2.0087702,-0.0076319,-0.1746141
MsgID.STATE,1521099916.3951404,True,True
MsgID.GLOBAL_HOME,1521099916.3951404,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1521099916.4428155,-121.9939323,37.4138899,2.9790000
MsgID.LOCAL_VELOCITY,1521099916.4428155,0.5200000,-0.0700000,-0.1300000
MsgID.LOCAL_POSITION,1521099916.4433203,16.4270134,0.2002289,-2.9794259
MsgID.LOCAL_VELOCITY,1521099916.4433203,0.5213692,-0.0745203,-0.1302487
MsgID.GLOBAL_POSITION,1521099916.6940467,-121.9939341,37.4138901,2.9860000
MsgID.LOCAL_VELOCITY,1521099916.6940467,-0.7500000,-0.1800000,-0.0900000
MsgID.LOCAL_POSITION,1521099916.6950493,16.4510593,0.0414903,-2.9864581
MsgID.LOCAL_VELOCITY,1521099916.6950493,-0.7585480,-0.1853089,-0.0973003
MsgID.GLOBAL_POSITION,1521099916.9413238,-121.9939341,37.4138859,3.0120000
MsgID.LOCAL_VELOCITY,1521099916.9413238,-1.7400000,-0.1600000,-0.0600000
MsgID.LOCAL_POSITION,1521099916.9418280,15.9861097,0.0451742,-3.0128782
MsgID.LOCAL_VELOCITY,1521099916.9418280,-1.7460688,-0.1667125,-0.0662809
MsgID.GLOBAL_POSITION,1521099917.1932943,-121.9939361,37.4138813,3.0220000
MsgID.LOCAL_VELOCITY,1521099917.1932943,-1.7600000,-0.0900000,0.0600000
MsgID.LOCAL_POSITION,1521099917.1937957,15.4786940,-0.1378098,-3.0222421
MsgID.LOCAL_VELOCITY,1521099917.1937957,-1.7657906,-0.0926224,0.0624323
MsgID.STATE,1521099917.3948116,True,True
MsgID.GLOBAL_HOME,1521099917.3948116,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1521099917.4422927,-121.9939368,37.4138780,3.0210000
MsgID.LOCAL_VELOCITY,1521099917.4422927,-1.1300000,0.0000000,0.1900000
MsgID.LOCAL_POSITION,1521099917.4427946,15.1040831,-0.1945376,-3.0218439
MsgID.LOCAL_VELOCITY,1521099917.4427946,-1.1383438,-0.0040791,0.1997696
MsgID.GLOBAL_POSITION,1521099917.6947322,-121.9939341,37.4138760,3.0020000
MsgID.LOCAL_VELOCITY,1521099917.6947322,-0.3800000,0.0200000,0.1900000
MsgID.LOCAL_POSITION,1521099917.6947322,14.8824024,0.0470679,-3.0026109
MsgID.LOCAL_VELOCITY,1521099917.6947322,-0.3868187,0.0233922,0.1932864
MsgID.GLOBAL_POSITION,1521099917.9434459,-121.9939362,37.4138763,2.9890000
MsgID.LOCAL_VELOCITY,1521099917.9434459,-0.0900000,0.0000000,0.1600000
MsgID.LOCAL_POSITION,1521099917.9434459,14.9232388,-0.1408521,-2.9891818
MsgID.LOCAL_VELOCITY,1521099917.9434459,-0.0999836,0.0090949,0.1668027
MsgID.GLOBAL_POSITION,1521099918.1933205,-121.9939364,37.4138770,2.9830000
MsgID.LOCAL_VELOCITY,1521099918.1933205,-0.0300000,0.0100000,0.0800000
MsgID.LOCAL_POSITION,1521099918.1938157,14.9947948,-0.1661013,-2.9839554
MsgID.LOCAL_VELOCITY,1521099918.1938157,-0.0371032,0.0121166,0.0811084
MsgID.STATE,1521099918.3948858,True,True
MsgID.GLOBAL_HOME,1521099918.3953931,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1521099918.4441600,-121.9939354,37.4138760,2.9780000
MsgID.LOCAL_VELOCITY,1521099918.4441600,-0.0200000,0.0200000,-0.0400000
MsgID.LOCAL_POSITION,1521099918.4446642,14.8908882,-0.0696681,-2.9781814
MsgID.LOCAL_VELOCITY,1521099918.4446642,-0.0258409,0.0206073,-0.0408914
MsgID.GLOBAL_POSITION,1521099918.6943233,-121.9939352,37.4138761,2.9720000
MsgID.LOCAL_VELOCITY,1521099918.6943233,0.0000000,0.0200000,-0.0500000
MsgID.LOCAL_POSITION,1521099918.6943233,14.8992634,-0.0582439,-2.9722757
MsgID.LOCAL_VELOCITY,1521099918.6943233,-0.0087198,0.0205664,-0.0540113
MsgID.GLOBAL_POSITION,1521099918.9429941,-121.9939347,37.4138756,2.9580000
MsgID.LOCAL_VELOCITY,1521099918.9429941,0.0100000,0.0200000,-0.0900000
MsgID.LOCAL_POSITION,1521099918.9435008,14.8445549,-0.0065038,-2.9580412
MsgID.LOCAL_VELOCITY,1521099918.9435008,0.0106351,0.0246374,-0.0946625
MsgID.GLOBAL_POSITION,1521099919.1952314,-121.9939342,37.4138743,2.9610000
MsgID.LOCAL_VELOCITY,1521099919.1952314,0.0100000,0.0100000,-0.2500000
MsgID.LOCAL_POSITION,1521099919.1957307,14.6938944,0.0375995,-2.9611681
MsgID.LOCAL_VELOCITY,1521099919.1957307,0.0193453,0.0136210,-0.2506413
MsgID.STATE,1521099919.3937035,True,True
MsgID.GLOBAL_HOME,1521099919.3937035,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1521099919.4444075,-121.9939349,37.4138751,2.9640000
MsgID.LOCAL_VELOCITY,1521099919.4444075,0.0200000,0.0000000,-0.1800000
MsgID.LOCAL_POSITION,1521099919.4444075,14.7851963,-0.0246956,-2.9645207
MsgID.LOCAL_VELOCITY,1521099919.4444075,0.0291062,0.0009258,-0.1882646
MsgID.GLOBAL_POSITION,1521099919.6934299,-121.9939368,37.4138757,2.9580000
MsgID.LOCAL_VELOCITY,1521099919.6934299,0.0300000,0.0000000,-0.1400000
MsgID.LOCAL_POSITION,1521099919.6939332,14.8569593,-0.1989045,-2.9584727
MsgID.LOCAL_VELOCITY,1521099919.6939332,0.0361166,0.0024208,-0.1485872
MsgID.GLOBAL_POSITION,1521099919.9446108,-121.9939356,37.4138758,2.9610000
MsgID.LOCAL_VELOCITY,1521099919.9446108,0.0300000,0.0000000,-0.1800000
MsgID.LOCAL_POSITION,1521099919.9446108,14.8641777,-0.0906332,-2.9610910
MsgID.LOCAL_VELOCITY,1521099919.9446108,0.0306638,0.0041745,-0.1854404
MsgID.GLOBAL_POSITION,1521099920.1949623,-121.9939351,37.4138759,2.9830000
MsgID.LOCAL_VELOCITY,1521099920.1949623,0.0200000,0.0200000,-0.1800000
MsgID.LOCAL_POSITION,1521099920.1954610,14.8718805,-0.0434048,-2.9831653
MsgID.LOCAL_VELOCITY,1521099920.1954610,0.0244582,0.0247165,-0.1816427
MsgID.STATE,1521099920.3937323,True,True
MsgID.GLOBAL_HOME,1521099920.3942304,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1521099920.4446435,-121.9939349,37.4138759,3.0050000
MsgID.LOCAL_VELOCITY,1521099920.4446435,0.0200000,0.0200000,-0.0600000
MsgID.LOCAL_POSITION,1521099920.4451480,14.8780823,-0.0283174,-3.0055299
MsgID.LOCAL_VELOCITY,1521099920.4451480,0.0206357,0.0224165,-0.0698123
MsgID.GLOBAL_POSITION,1521099920.6944587,-121.9939347,37.4138764,3.0230000
MsgID.LOCAL_VELOCITY,1521099920.6944587,0.0100000,0.0100000,0.0400000
MsgID.LOCAL_POSITION,1521099920.6944587,14.9265308,-0.0126505,-3.0233123
MsgID.LOCAL_VELOCITY,1521099920.6944587,0.0158093,0.0120253,0.0422573
MsgID.GLOBAL_POSITION,1521099920.9452369,-121.9939362,37.4138762,3.0340000
MsgID.LOCAL_VELOCITY,1521099920.9452369,0.0100000,0.2300000,0.1800000
MsgID.LOCAL_POSITION,1521099920.9457431,14.9140940,-0.1423319,-3.0346911
MsgID.LOCAL_VELOCITY,1521099920.9457431,0.0135205,0.2384931,0.1828020
MsgID.GLOBAL_POSITION,1521099921.1942832,-121.9939321,37.4138764,3.0290000
MsgID.LOCAL_VELOCITY,1521099921.1942832,0.0100000,1.4400000,0.2100000
MsgID.LOCAL_POSITION,1521099921.1942832,14.9278822,0.2195590,-3.0299525
MsgID.LOCAL_VELOCITY,1521099921.1942832,0.0146260,1.4478757,0.2177988
MsgID.STATE,1521099921.3943355,True,True
MsgID.GLOBAL_HOME,1521099921.3948386,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1521099921.4438758,-121.9939257,37.4138775,3.0250000
MsgID.LOCAL_VELOCITY,1521099921.4438758,0.0100000,2.5200000,0.2100000
MsgID.LOCAL_POSITION,1521099921.4444180,15.0564823,0.7891450,-3.0254059
MsgID.LOCAL_VELOCITY,1521099921.4444180,0.0180830,2.5229387,0.2161397
MsgID.GLOBAL_POSITION,1521099921.6946790,-121.9939188,37.4138775,3.0240000
MsgID.LOCAL_VELOCITY,1521099921.6946790,0.0100000,3.4500000,0.1700000
MsgID.LOCAL_POSITION,1521099921.6961825,15.0529833,1.4067355,-3.0242975
MsgID.LOCAL_VELOCITY,1521099921.6961825,0.0116626,3.4562261,0.1758639
MsgID.GLOBAL_POSITION,1521099921.9449813,-121.9939065,37.4138773,3.0240000
MsgID.LOCAL_VELOCITY,1521099921.9449813,0.0000000,4.3100000,0.1800000
MsgID.LOCAL_POSITION,1521099921.9454846,15.0331411,2.4997139,-3.0243263
MsgID.LOCAL_VELOCITY,1521099921.9454846,0.0035978,4.3181424,0.1821111
MsgID.GLOBAL_POSITION,1521099922.1946054,-121.9938931,37.4138763,3.0140000
MsgID.LOCAL_VELOCITY,1521099922.1946054,0.0000000,5.0800000,0.2200000
MsgID.LOCAL_POSITION,1521099922.1951091,14.9247322,3.6884115,-3.0144932
MsgID.LOCAL_VELOCITY,1521099922.1951091,-0.0095903,5.0899229,0.2261027
MsgID.STATE,1521099922.3950305,True,True
MsgID.GLOBAL_HOME,1521099922.3950305,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1521099922.4463844,-121.9938806,37.4138748,2.9900000
MsgID.LOCAL_VELOCITY,1521099922.4463844,0.0000000,5.7500000,0.1200000
MsgID.LOCAL_POSITION,1521099922.4463844,14.7569332,4.8014235,-2.9904244
MsgID.LOCAL_VELOCITY,1521099922.4463844,0.0060735,5.7556500,0.1272587
MsgID.GLOBAL_POSITION,1521099922.6946378,-121.9938597,37.4138757,2.9820000
MsgID.LOCAL_VELOCITY,1521099922.6946378,0.0600000,6.4200000,0.0000000
MsgID.LOCAL_POSITION,1521099922.6946378,14.8549290,6.6547022,-2.9829469
MsgID.LOCAL_VELOCITY,1521099922.6946378,0.0697127,6.4270020,0.0036298
MsgID.GLOBAL_POSITION,1521099922.9464469,-121.9938428,37.4138773,2.9880000
MsgID.LOCAL_VELOCITY,1521099922.9464469,0.1000000,6.9000000,-0.0100000
MsgID.LOCAL_POSITION,1521099922.9464469,15.0338202,8.1588793,-2.9882069
MsgID.LOCAL_VELOCITY,1521099922.9464469,0.1052129,6.9052386,-0.0137344
MsgID.GLOBAL_POSITION,1521099923.1955862,-121.9938220,37.4138775,2.9930000
MsgID.LOCAL_VELOCITY,1521099923.1955862,0.0300000,7.3900000,-0.0300000
MsgID.LOCAL_POSITION,1521099923.1955862,15.0506029,10.0046558,-2.9933367
MsgID.LOCAL_VELOCITY,1521099923.1955862,0.0365310,7.3961959,-0.0373337
MsgID.STATE,1521099923.3941305,True,True
MsgID.GLOBAL_HOME,1521099923.3941305,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1521099923.4450977,-121.9938022,37.4138761,2.9910000
MsgID.LOCAL_VELOCITY,1521099923.4450977,-0.0400000,7.6100000,-0.0700000
MsgID.LOCAL_POSITION,1521099923.4456010,14.9024582,11.7677507,-2.9910858
MsgID.LOCAL_VELOCITY,1521099923.4456010,-0.0432333,7.6167207,-0.0782575
MsgID.GLOBAL_POSITION,1521099923.6962202,-121.9937811,37.4138766,2.9890000
MsgID.LOCAL_VELOCITY,1521099923.6962202,0.0300000,6.4100000,-0.0500000
MsgID.LOCAL_POSITION,1521099923.6962202,14.9538813,13.6405039,-2.9898369
MsgID.LOCAL_VELOCITY,1521099923.6962202,0.0352972,6.4140229,-0.0501988
MsgID.GLOBAL_POSITION,1521099923.9456019,-121.9937660,37.4138763,2.9800000
MsgID.LOCAL_VELOCITY,1521099923.9456019,0.0800000,4.4400000,-0.0600000
MsgID.LOCAL_POSITION,1521099923.9461038,14.9179478,14.9860573,-2.9808650
MsgID.LOCAL_VELOCITY,1521099923.9461038,0.0896630,4.4469595,-0.0621959
MsgID.GLOBAL_POSITION,1521099924.1953571,-121.9937545,37.4138753,2.9780000
MsgID.LOCAL_VELOCITY,1521099924.1953571,-0.3100000,2.7700000,-0.1300000
MsgID.LOCAL_POSITION,1521099924.1958561,14.8056335,16.0115776,-2.9788086
MsgID.LOCAL_VELOCITY,1521099924.1958561,-0.3156749,2.7703888,-0.1363289
MsgID.STATE,1521099924.3962333,True,True
MsgID.GLOBAL_HOME,1521099924.3977380,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1521099924.4472632,-121.9937500,37.4138746,2.9880000
MsgID.LOCAL_VELOCITY,1521099924.4472632,-1.3900000,2.0900000,-0.1700000
MsgID.LOCAL_POSITION,1521099924.4472632,14.7339802,16.4107628,-2.9880164
MsgID.LOCAL_VELOCITY,1521099924.4472632,-1.3937367,2.0903013,-0.1744384
MsgID.GLOBAL_POSITION,1521099924.6961377,-121.9937460,37.4138702,2.9960000
MsgID.LOCAL_VELOCITY,1521099924.6961377,-2.4900000,1.4000000,-0.1100000
MsgID.LOCAL_POSITION,1521099924.6961377,14.2373142,16.7655544,-2.9960897
MsgID.LOCAL_VELOCITY,1521099924.6961377,-2.4948080,1.4019258,-0.1144644
MsgID.GLOBAL_POSITION,1521099924.9472187,-121.9937413,37.4138640,2.9970000
MsgID.LOCAL_VELOCITY,1521099924.9472187,-3.3000000,0.8100000,-0.1000000
MsgID.LOCAL_POSITION,1521099924.9472187,13.5491257,17.1844521,-2.9973247
MsgID.LOCAL_VELOCITY,1521099924.9472187,-3.3031359,0.8175141,-0.1014548
MsgID.GLOBAL_POSITION,1521099925.1984212,-121.9937382,37.4138550,3.0050000
MsgID.LOCAL_VELOCITY,1521099925.1984212,-4.1000000,0.2300000,-0.0600000
MsgID.LOCAL_POSITION,1521099925.1984212,12.5501404,17.4605064,-3.0050683
MsgID.LOCAL_VELOCITY,1521099925.1984212,-4.1050935,0.2384991,-0.0630154
MsgID.STATE,1521099925.3953655,True,True
MsgID.GLOBAL_HOME,1521099925.3953655,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1521099925.4470835,-121.9937381,37.4138470,3.0050000
MsgID.LOCAL_VELOCITY,1521099925.4470835,-4.7000000,-0.2100000,0.0000000
MsgID.LOCAL_POSITION,1521099925.4475868,11.6689100,17.4608898,-3.0055921
MsgID.LOCAL_VELOCITY,1521099925.4475868,-4.7015128,-0.2145095,0.0057015
MsgID.GLOBAL_POSITION,1521099925.6962826,-121.9937410,37.4138346,2.9980000
MsgID.LOCAL_VELOCITY,1521099925.6962826,-5.3300000,-0.6700000,0.0100000
MsgID.LOCAL_POSITION,1521099925.6962826,10.2843647,17.2062550,-2.9988432
MsgID.LOCAL_VELOCITY,1521099925.6962826,-5.3300052,-0.6730961,0.0182016
MsgID.GLOBAL_POSITION,1521099925.9474287,-121.9937432,37.4138220,2.9950000
MsgID.LOCAL_VELOCITY,1521099925.9474287,-5.8600000,-0.9900000,0.0000000
MsgID.LOCAL_POSITION,1521099925.9479251,8.8900404,17.0144138,-2.9953630
MsgID.LOCAL_VELOCITY,1521099925.9479251,-5.8613257,-0.9960873,-0.0066198
MsgID.GLOBAL_POSITION,1521099926.1979499,-121.9937472,37.4138074,3.0000000
MsgID.LOCAL_VELOCITY,1521099926.1979499,-6.3900000,-1.3000000,-0.0200000
MsgID.LOCAL_POSITION,1521099926.1979499,7.2620125,16.6547070,-3.0009627
MsgID.LOCAL_VELOCITY,1521099926.1979499,-6.3968792,-1.3032608,-0.0204314
MsgID.STATE,1521099926.3951654,True,True
MsgID.GLOBAL_HOME,1521099926.3956709,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1521099926.4465320,-121.9937496,37.4137935,3.0130000
MsgID.LOCAL_VELOCITY,1521099926.4465320,-6.7900000,-1.5100000,0.0000000
MsgID.LOCAL_POSITION,1521099926.4465320,5.7188516,16.4439793,-3.0130107
MsgID.LOCAL_VELOCITY,1521099926.4465320,-6.7999077,-1.5170696,-0.0022851
MsgID.GLOBAL_POSITION,1521099926.6983550,-121.9937536,37.4137765,3.0150000
